d.cod_familiar_fam,membros_domicilios,bairro,rpa,TP-04,TP-05,TP-06,TP-07,TC-09,TC-10,TC-12,vlr_TP_04,vlr_TP_05,vlr_TP_06,vlr_TP_07,vlr_TC_09,vlr_TC_10,vlr_TC_12,vlr_final_domicilio
2727859465,2,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2727859627,1,BARRO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2727862687,3,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2728969264,1,AREIAS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2728969345,1,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2728976988,2,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2728977526,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2728978921,3,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2728980667,2,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2728989451,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2728990468,1,ARRUDA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2728994706,1,ALTO JOSE BONIFACIO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2728999848,1,PRADO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729003118,3,CASA AMARELA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729004785,2,GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729006133,3,SAN MARTIN,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729698264,1,BRASILIA TEIMOSA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729698345,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729698779,1,AFOGADOS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729700692,1,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729704680,3,BARRO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729705228,1,ENGENHO DO MEIO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729705309,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729708677,3,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729714723,4,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729715029,1,BOMBA DO HEMETERIO,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729716858,1,LINHA DO TIRO,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729724362,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729726497,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729728007,3,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729745106,1,ILHA DO RETIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729748466,1,ALTO SANTA TEREZINHA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729749942,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2729762701,1,MORRO DA CONCEICAO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
2734305305,2,MANGABEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3002904465,1,LINHA DO TIRO,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3021205640,3,CORDEIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3021582273,3,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3021785700,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3024816135,2,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3029731090,4,JORDAO,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3031833902,3,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3032729882,3,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3034842414,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3035893969,4,BOA VIAGEM,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3038094005,2,SAO JOSE,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3040391607,1,BARRO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3041818540,3,BOA VIAGEM,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3042119661,3,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3042173283,4,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3042385892,2,ALTO SANTA TEREZINHA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3042966518,1,AGUA FRIA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3043003144,2,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3044487960,2,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3044495717,3,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3045762557,2,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3047646554,3,MACAXEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3047716781,1,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3047838623,3,JORDAO,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3047857253,3,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3049423323,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3049489693,1,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3049610433,1,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3049665416,1,CORDEIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3050349018,2,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3051433527,4,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3054298418,3,BREJO DA GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3055863941,2,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3056007968,2,CORREGO DO JENIPAPO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3056116236,3,MANGUEIRA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3058624050,2,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3063609854,3,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3064758551,4,BREJO DA GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3065996430,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3066060896,2,BREJO DA GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3067823672,1,MORRO DA CONCEICAO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3068361060,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3069279775,1,ALTO SANTA TEREZINHA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3070978541,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3072023212,1,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3072076685,2,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3072465150,2,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3076893289,1,BRASILIA TEIMOSA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3077729342,2,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3082367500,4,AREIAS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3083188625,3,MORRO DA CONCEICAO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3083270550,1,CASA AMARELA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3083359101,2,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3084120528,3,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3085458506,4,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3085960643,3,SAN MARTIN,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3090307065,5,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3099526460,3,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3102434169,1,MUSTARDINHA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3102456480,5,CORREGO DO JENIPAPO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3104410569,3,BREJO DA GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3106606371,1,SITIO DOS PINTOS,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3106625406,2,ALTO JOSE BONIFACIO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3108210106,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3108238388,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3108784200,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3109292378,1,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3109392240,1,AGUA FRIA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3109405326,1,BEBERIBE,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3109537745,1,SAN MARTIN,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3110757460,4,PASSARINHO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3110767007,4,AGUA FRIA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3110812584,1,BREJO DA GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3110821737,1,SANTO ANTONIO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3111033244,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3111101185,2,DOIS IRMAOS,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3111153908,2,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3111180204,1,ESTANCIA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3111515583,3,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3112435842,2,TORRE,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3112487800,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3112568990,3,MUSTARDINHA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3112583876,3,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3113548314,2,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3115344228,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3116253048,2,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3118221348,3,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3118504480,1,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3118513713,2,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3119091324,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3119151084,5,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3119685208,3,SANTO ANTONIO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3119687758,2,ARRUDA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3119834998,1,CORDEIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3121094742,1,PASSARINHO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3122151260,4,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3122744406,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3122811537,1,AREIAS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3123901734,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3125020956,3,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3125060230,3,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3125364108,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3125390451,4,JIQUIA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3125392152,2,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3125396654,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3125398274,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3125405319,2,JORDAO,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3125425000,3,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3126829139,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3128173125,3,JIQUIA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3128176060,1,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3128180253,4,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3128186707,2,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3128628149,1,BOA VIAGEM,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3129404759,1,IPSEP,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3129409122,2,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3132298999,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3132305014,4,MORRO DA CONCEICAO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3133528955,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3136372298,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3137303184,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3137305551,3,AGUA FRIA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3137320194,1,CORDEIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3137329493,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3137915112,2,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3138390692,2,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3138450423,2,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3138556337,3,SAO JOSE,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3138672590,1,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3138805493,3,BREJO DE BEBERIBE,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3138850014,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3138860591,2,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3138862101,2,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3140116845,1,MORRO DA CONCEICAO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3140151594,3,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3140371101,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3140477945,2,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3140493479,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3140535902,2,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3140569394,1,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3142807152,3,ARRUDA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3143018445,3,CAXANGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3143118903,3,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3143131098,3,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3144771520,3,IPSEP,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3145605488,2,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3147298019,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3149029295,1,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3149236592,3,SAN MARTIN,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3153737681,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3154181253,3,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3154343253,3,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3155135786,4,TORRE,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3155351306,4,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3155408502,3,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3156481475,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3156494704,2,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3156531081,2,SITIO DOS PINTOS,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3156953318,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3157448552,3,BREJO DE BEBERIBE,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3158904608,1,MONTEIRO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3159434087,1,BRASILIA TEIMOSA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3160517489,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3165001944,4,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3171086387,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3180573368,2,AFOGADOS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3185137906,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3187855016,2,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3189251681,1,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3191766570,1,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3193831808,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3196610675,3,BONGI,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3198271789,1,JORDAO,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3202536192,2,TORRE,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3218969808,3,CURADO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3221978219,1,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3231175119,1,LINHA DO TIRO,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3232753701,2,AGUA FRIA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3235228667,1,COELHOS,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3235860070,3,TOTO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3239304090,2,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3243723965,2,BREJO DA GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3246391122,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3250758329,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3254885090,2,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3256693253,1,LINHA DO TIRO,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3257245475,1,CAMPINA DO BARRETO,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3258120633,3,COELHOS,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3259798986,3,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3261862637,3,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3266179730,2,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3266332601,1,CASA AMARELA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3266883667,4,JORDAO,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3277627055,1,AFOGADOS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3278836006,3,BOA VIAGEM,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3281397263,2,MACAXEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3282320094,1,COQUEIRAL,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3282431082,3,MONTEIRO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3282451946,2,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3283048673,3,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3284086382,2,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3287974483,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3291246330,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3292493552,2,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3295317437,1,SANTO ANTONIO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
3297148055,3,CACOTE,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
